Energy,CCDF
10198803.8844791,0.120331950207469
10214144.0381598,0.118257261410788
10214880.4110892,0.116182572614108
10226676.0389101,0.114107883817427
10275949.4402994,0.112033195020747
10277236.1594035,0.109958506224066
10280146.8272831,0.107883817427386
10293765.4000892,0.105809128630705
10293813.6953857,0.103734439834025
10293981.9249399,0.101659751037344
10300390.1730368,0.0995850622406639
10326532.59497,0.0975103734439834
10332515.2455553,0.0954356846473029
10338932.1498693,0.0933609958506224
10340753.6475561,0.0912863070539419
10342698.0071253,0.0892116182572614
10356157.5198429,0.0871369294605809
10376547.8184731,0.0850622406639004
10389704.0976072,0.0829875518672199
10391471.7691093,0.0809128630705394
10394354.0389244,0.0788381742738589
10420070.4492359,0.0767634854771784
10420366.9935045,0.0746887966804979
10422178.9634289,0.0726141078838174
10433169.8166403,0.0705394190871369
10445907.2088762,0.0684647302904564
10451176.835562,0.0663900414937759
10481017.9587897,0.0643153526970954
10490108.9432595,0.0622406639004149
10491803.8197256,0.0601659751037344
10494996.0829848,0.0580912863070539
10501503.7107,0.0560165975103734
10503186.7175694,0.0539419087136929
10520690.1234862,0.0518672199170125
10528469.88772,0.0497925311203319
10529010.2204945,0.0477178423236514
10563295.1363275,0.045643153526971
10568749.3119863,0.0435684647302905
10571824.6879606,0.04149377593361
10577934.090403,0.0394190871369295
10600337.3155124,0.037344398340249
10605289.4491022,0.0352697095435685
10607802.9332106,0.033195020746888
10620703.37327,0.0311203319502075
10623620.8351839,0.029045643153527
10623623.0767935,0.0269709543568465
10631467.5008606,0.024896265560166
10632724.3142065,0.0228215767634855
10632829.2063708,0.020746887966805
10636257.5628431,0.0186721991701245
10637095.1179257,0.016597510373444
10643351.7657387,0.0145228215767635
10645334.3626405,0.012448132780083
10658743.8824452,0.0103734439834025
10693930.3610659,0.00829875518672199
10728823.7823092,0.00622406639004149
10758909.1553868,0.004149377593361
10764545.8077437,0.0020746887966805
